"","X.1","X","text","scores"
"2141",2141,2141,"Modi stop hiding from Parliamentplz announce how many more poor have to die to satiate ur foolish Demonetization",0
"2142",2142,2142,"Demonetization of high value currency is just beginning of government’s deep and continuous struggle against black mone…",0
"2143",2143,2143,"What seemed at first to be a masterstroke by PM Narendra Modi now looks like a grave miscalculation demonetization h…",0
"2144",2144,2144,"edUAUBDedUBUDBohra community welcome demonetization edUAUBDedUBUDServing tea amp water to people waiting in Bank Queue edUAUBDedUBUDedUAUBDedUBUD
BohraOfGujratedUAUBDedUBUCedUAUBDedUBUD…",0
"2145",2145,2145,"Demonetization Rscan be withdrawn from BigBazaar outlets using debit cards from Thursday reports ANI",0
"2146",2146,2146,"kamaalrkhan but recent surveys showIndians support demonetization",0
"2147",2147,2147,"If ppl are so angry wth DeMonetization that they wd NEVER vote for Modi again ArvindKejriwal MamataOfficial OfficeOfRG…",0
"2148",2148,2148,"Man ends life over fund shortage ahead of daughter’s wedding in Gujarat Demonetization",0
"2149",2149,2149,"news summary pmnarendramodi wants yourviews ondemonetization via hisapp",0
"2150",2150,2150,"RT RT rssurjewala Critical question Was PayTM informed about Demonetization edict by PM Its clearly fishy and requires full disclosure…",0
"2151",2151,2151,"Almost asked the autowallah Kya aap card lete ho demonetization",0
"2152",2152,2152,"BJP Parliamentary meet Demonetization The beginning of struggle against blackmoney says PM NarendraModi",0
"2153",2153,2153,"Wow dowjones at k trumpeffect and we r languishing at k demonetization WealthManagement WealthPark Khambatta",0
"2154",2154,2154,"Modi demonetization explainedMr Bean style",0
"2155",2155,2155,"INCIndia RT rssurjewala Critical question Was PayTM informed about Demonetization edict by PM Its clearly fishy and re…",0
"2156",2156,2156,"Our Equity Chief Mahesh Patil spoke to prashantnair on Demonetization on",0
"2157",2157,2157,"Demonetization wont bring lions share of d black money from big fishes who ownof our wealthamphold lacs of crs in foreign banksgold",0
"2158",2158,2158,"DemonetizationPaan shop owner gets fake Rsnote in Ahmedabad",0
"2159",2159,2159,"Weeks into Tragic DeMonetization justof Withdrawn currency has been replaced So much for Planning amp Execut…",0
"2160",2160,2160,"sanjayuvacha why is demonetization not being taken up seriously in the courts Why the delay Help us nonlaw people understand",0
"2161",2161,2161,"RT rssurjewala Critical question Was PayTM informed about Demonetization edict by PM Its clearly fishy and requires full disclosure amp …",0
"2162",2162,2162,"RT INCIndia RT rssurjewala Critical question Was PayTM informed about Demonetization edict by PM Its clearly fishy and requires full …",0
"2163",2163,2163,"For d kind notice of Honble narendramodi ji Arunjaitely ji
PMOIndia
Demonetization 
Demonetizationeffect Pl expedit…",0
"2164",2164,2164,"RT INCIndia RT rssurjewala Critical question Was PayTM informed about Demonetization edict by PM Its clearly …",0
"2165",2165,2165,"INCIndia RT rssurjewala Critical question Was PayTM informed about Demonetization edict by PM Its clearly fishy and requires full dis…",0
"2166",2166,2166,"RT INCIndia RT rssurjewala Critical question Was PayTM informed about Demonetization edict by PM Its clearly…",0
"2167",2167,2167,"Jaitley declared RsL cashinhand this yearThen why hound ordinary ppl who deposits RsL inac DeMonetization",0
"2168",2168,2168,"Take the demonetization survey and pls put an honest reply to question numberKejriKaJuth",0
"2169",2169,2169,"Two weeks after Demonetization is it working SachinPilot GVLNRAO raghavchadhaPM CNNnews",0
"2170",2170,2170,"The latest Indias World",0
"2171",2171,2171,"DeMonetisation
Cong
TMC
Left
SP
RJD
AAP
JDU
BSP
 in a House ofmembers oppose demonetization Majority supports",0
"2172",2172,2172,"RT INCIndia RT rssurjewala Critical question Was PayTM informed about Demonetization edict by PM Its clearly …",0
"2173",2173,2173,"BJP Parliamentary meet Demonetization The beginning of struggle against blackmoney says PM NarendraModi",0
"2174",2174,2174,"BJP Parliamentary meet Demonetization The beginning of struggle against blackmoney says PM NarendraModi",0
"2175",2175,2175,"The latest The Political Akhara Daily",0
"2176",2176,2176,"The view from within On Indias massive Demonetization",0
"2177",2177,2177,"n So when the dust settles this demonetization will become part of life just like CNG Mobiles and deMaterialized stock trading now is",0
"2178",2178,2178,"killed in Uri Attacks
Attack Pakistan Destroy Pakistan Nuke Pakistan
 dead due to demonetization",0
"2179",2179,2179,"note is like your spouse
while bringing you feel very happy
But later you realize you cannot exchange atmwithcash Demonetization",0
"2180",2180,2180,"RT ZakkaJacob Two weeks after Demonetization is it working SachinPilot GVLNRAO raghavchadhaPM CNNnews",0
"2181",2181,2181,"Yes its not a week before the announcement of Demonetization This is in S L A P to antis CBN",0
"2182",2182,2182,"NooriBadat ArvindKejriwal TarekFatah One of the greatest achievement of Demonetization Many more positive benefits to follow soon",0
"2183",2183,2183,"NetasCASHIn Govt wants debate over DeMonetization but Oppn running away",0
"2184",2184,2184,"Check outWill demonetization affect investments
 my new Canva design",0
"2185",2185,2185,"Collateral damage of Demonetization",0
"2186",2186,2186,"Two weeks after Demonetization is it working SachinPilot GVLNRAO raghavchadhaPM CNNnews",0
"2187",2187,2187,"AmarUjalaNews Shame if people blame it on demonetization and not on our regressive society with its regressive customs Dowry",0
"2188",2188,2188,"Demonetization KaththiSandai postponed until normalcy returns 

Read here",0
"2189",2189,2189,"These Kerala women are least bothered about demonetization Because they hardly ever seeandnotes 
weavers",0
"2190",2190,2190,"Some folks are really taking MakeInIndia to the next level with DeMonetization",0
"2191",2191,2191,"Day
HPCL TheOfficialSBI UPPTA AshutoshJindalS flytoak NotThatPilot PetroleumMin 
Distributedrs To…",0
"2192",2192,2192,"As per C voters surveyppl have supported demonetization by reliable source DailyHunt",0
"2193",2193,2193,"Some folks are really taking MakeInIndia to the next level with DeMonetization",0
"2194",2194,2194,"n One can have a cynical view on demonetization but one should not loose the faith in the adaptability of fellow Indians in any situation",0
"2195",2195,2195,"Investment Willdemonetization affect your Investments",0
"2196",2196,2196,"BBCJustinR says India is through the worst of Demonetization things should start to improve quite rapidly",0
"2197",2197,2197,"Day
HPCL TheOfficialSBI UPPTA AshutoshJindalS flytoak NotThatPilot PetroleumMin CHHOTA ATMsbbfs…",0
"2198",2198,2198,"Indias Modi Didnt Do His Homework",0
"2199",2199,2199,"CA MP Vijay Kumar ji CCM speaking on the topic of Demonetization
CAMDevarajaReddy NileshVik",0
"2200",2200,2200,"gsmita Me too walked into ATMs twice since demonetization cud withdraw cash in less thanmins Nothing out of the world shilpitewari",0
"2201",2201,2201,"By jst sending voice msg or texting msg even a common man wouldve shared his opinion on demonetization thr mobile phone",0
"2202",2202,2202,"D Yes queues not a new thing for most Indians Why I am not lining up",0
"2203",2203,2203,"I am yet to get anyrupee note but its already reached terrorists
demonetization",0
"2204",2204,2204,"Today morning i almost shivered to death while bathingamp all coz of DemonetizationMissionBlameMODI edUAUBDedUBUedUAUBDedUBU

KejriKaJuth KhonKhon",0
"2205",2205,2205,"mukulranaopposition is literally going for demonization route towardsdemonetization amp shudnt it be called remonetization",0
"2206",2206,2206,"Exclusive
harjivsingh talks about the effects of Demonetization on our economy",0
"2207",2207,2207,"Acharya Devvrat calls on Prime Minister lauds demonetization",0
"2208",2208,2208,"Mgr HDFCbank cash being pumped into nationalised banks none hereMgr PNB cash trunks are empty RBI is not supplying demonetization",0
"2209",2209,2209,"BBC NewsIndia WhatsApp users fall for UN hoax on new rupee note",0
"2210",2210,2210,"Demonetization and GoodGovernance effectTrustBJP ModiMagic",0
"2211",2211,2211,"INSPIRING WajahTumHo actor GurmeetChoudhary SPOTTED waiting in a queue outside Bank noteban…",0
"2212",2212,2212,"DeMonetization
To hunt crocodiles 
The pond was dried 
No crocodiles were found 
But the fish all died
anonymous…",0
"2213",2213,2213,"WorldBank UN Now NarendraModi Hoodwinks You with Demonetization Survey",0
"2214",2214,2214,"Given the current wave of demonetization in the country the quickest way to double your money is to fold it amp keep it b…",0
"2215",2215,2215,"a good lawyer taking care of the Finance Ministry demonetization Queue Kyu Queue Kyu",0
"2216",2216,2216,"NageswaranNatarajan write provocatively on demonetization",0
"2217",2217,2217,"Congratulations India has gone back to barter system civilisationDemonetization notenahiPMbadlo",0
"2218",2218,2218,"A very positive development Better than demonetization",0
"2219",2219,2219,"Every honest citizen of India ready to bare small inconvenience due to demonetization ampare with PM narendramodi in fight ag…",0
"2220",2220,2220,"I fear SBI ATMsslowest machines ever amp fear has doubled post demonetization times what if machine simpl conks off toomuchworkload u c",0
"2221",2221,2221,"A service in India lets you hire a person to stand in an ATM line forrupees",0
"2222",2222,2222,"narendramodi we are jankibaat Where awe will give largest citizen videos on demonetization",0
"2223",2223,2223,"And the Oscar goes to MrUDUEUUU edUAUBDedUBUAedUAUBDedUBUAedUAUBDedUBUAedUAUBDedUBUADdemonetization",0
"2224",2224,2224,"DeMonetization aimed to stop terrorists with cash but media reports show terrorists in JampK with new Rsnotes Fla…",0
"2225",2225,2225,"Governments seriousness about black money Reality or a Sham
AnupamConnects speaks on demonetization",0
"2226",2226,2226,"RBI Sets Firm Guidelines For Withdrawal Of Cash For Weddings demonetization",0
"2227",2227,2227,"I took part in the survey on narendramodi App amp shared my opinion on the Demonetization u can also do it now",0
"2228",2228,2228,"Demonetization Money blockedGovt no match for the huge public supportIt is because the act is real good",0
"2229",2229,2229,"Demonetization Paan shop owner gets fake Rsnote in Ahmedabad",0
"2230",2230,2230,"I am planningweddings hunting guys ha ha 
acchhe dinfor Matrimonial amp wedding planners demonetization",0
"2231",2231,2231,"Cash crunch hits Asias biggest wholesale market

Azadpur Mandi comes to a standstill after demonetization 

cc Arvin…",0
"2232",2232,2232,"Beautiful Guess only women from gods own country can protest like this demonetization",0
"2233",2233,2233,"Its always good to be light
Try our Liposuction service
Visit",0
